model,fold,prob_decile,n_obs,avg_pred,avg_actual,abs_calibration_error,ece
xgb_pca_controls,7,5,252,0.5438250648596931,1.0,0.45617493514030694,0.06532252391582295
xgb_pca_controls,7,6,84,0.6722666621208191,1.0,0.3277333378791809,0.06532252391582295
xgb_pca_controls,7,7,88,0.7393165163018487,1.0,0.2606834836981513,0.06532252391582295
xgb_pca_controls,8,0,16435,0.02168689255189272,0.003894128384545178,0.01779276416734754,0.047905611927574525
xgb_pca_controls,8,1,2170,0.14655496193791315,0.07096774193548387,0.07558722000242928,0.047905611927574525
xgb_pca_controls,8,2,307,0.2525067247377545,0.6286644951140065,0.376157770376252,0.047905611927574525
xgb_pca_controls,8,3,663,0.3496291434692941,0.7149321266968326,0.3653029832275385,0.047905611927574525
xgb_pca_controls,8,4,437,0.45437674309623594,0.5881006864988558,0.1337239434026199,0.047905611927574525
xgb_pca_controls,8,5,186,0.5605602664973146,0.967741935483871,0.4071816689865564,0.047905611927574525
xgb_pca_controls,8,6,54,0.6090118366259115,0.2037037037037037,0.4053081329222078,0.047905611927574525
xgb_pca_controls,9,0,17557,0.017157512936027543,0.010366235689468588,0.006791277246558956,0.03188431221139674
xgb_pca_controls,9,1,2527,0.12827549052181855,0.16106054610209736,0.032785055580278805,0.03188431221139674
xgb_pca_controls,9,2,489,0.23337448267970837,0.3987730061349693,0.16539852345526093,0.03188431221139674
xgb_pca_controls,9,3,313,0.3400169075868381,0.8562300319488818,0.5162131243620437,0.03188431221139674
xgb_pca_controls,9,4,292,0.48567095398902893,1.0,0.5143290460109711,0.03188431221139674
xgb_pca_controls,9,6,36,0.6925796270370483,1.0,0.30742037296295166,0.03188431221139674
xgb_pca_controls,9,7,300,0.7327633263667425,1.0,0.26723667363325754,0.03188431221139674
xgb_pca_controls,10,0,17618,0.019054657981725395,0.008684300147576342,0.010370357834149052,0.04193935646609392
xgb_pca_controls,10,1,2069,0.12411671126447708,0.16336394393426776,0.039247232669790674,0.04193935646609392
xgb_pca_controls,10,2,247,0.20990227005983653,0.8704453441295547,0.6605430740697181,0.04193935646609392
xgb_pca_controls,10,3,180,0.3888464901182387,0.9111111111111111,0.5222646209928724,0.04193935646609392
xgb_pca_controls,10,4,199,0.47751528174433877,0.9949748743718593,0.5174595926275205,0.04193935646609392
xgb_pca_controls,10,5,503,0.5416132123996439,1.0,0.4583867876003561,0.04193935646609392
xgb_pca_controls,10,6,21,0.671628977571215,1.0,0.328371022428785,0.04193935646609392
xgb_pca_controls,10,8,89,0.8189336061477661,1.0,0.1810663938522339,0.04193935646609392
xgb_pca_controls,11,0,16892,0.02050962770729772,0.004203173099692162,0.016306454607605558,0.04973114265222403
xgb_pca_controls,11,1,838,0.12361784382480995,0.011933174224343675,0.11168466960046627,0.04973114265222403
xgb_pca_controls,11,2,532,0.26980400936944143,0.35150375939849626,0.08169975002905483,0.04973114265222403
