fold,model,model_type,feature_group,slice_type,slice_value,n_obs,brier,log_loss,avg_pred,avg_actual,auc
5,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,50-75%,1444,0.19197191922357829,0.5605613507806775,0.35060628179533,0.46537396121883656,0.9838545521835677
5,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,75-90%,495,0.0940468849535194,0.3560102056328783,0.4619679913978384,0.5252525252525253,1.0
5,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,90-95%,79,0.12220935220939189,0.42900304435164643,0.6561828761161128,0.9620253164556962,1.0
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,overall,overall,20281,0.031828929488781015,0.11841976201460626,0.08012384467411397,0.06626892165080617,0.9805889893053912
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_domain,crypto,8448,0.016122307487921705,0.0876813032857945,0.07741688896975106,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_domain,macro,11833,0.04304244615093427,0.14036504210765127,0.08205643672942184,0.11358066424406321,0.9919916102583659
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_family,crypto_btc,4638,0.014290767973235105,0.08111496182841782,0.0722045658008485,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_family,crypto_eth,3138,0.022045426876960088,0.11030215645180311,0.09596082698577543,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_family,crypto_microstrategy,336,0.0001466375854222192,0.012183316823227305,0.01210940070450306,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_family,crypto_policy,336,0.0020620596115938383,0.042555642261391864,0.04148591700608709,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_family,macro_fed_rates,11833,0.04304244615093427,0.14036504210765127,0.08205643672942184,0.11358066424406321,0.9919916102583659
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,Y_i,0,18937,0.009183259597616636,0.06106162242795931,0.055359176673888594,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,Y_i,1,1344,0.3509070922335577,0.9265976558779495,0.4290587538409801,1.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,active_count_bucket,51-100,20281,0.031828929488781015,0.11841976201460626,0.08012384467411397,0.06626892165080617,0.9805889893053912
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,0-5%,10673,0.00040071636103534123,0.019684648794739506,0.019481380562679586,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,5-10%,2638,0.0003219436002080576,0.017723718021981142,0.01756067677818301,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,10-25%,3279,0.07281918396802803,0.2391344317919133,0.09232739143223524,0.10247026532479414,0.9959225280326198
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,25-50%,1673,0.03532439395727062,0.19217197430594996,0.1709602907148579,0.0,
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,50-75%,1444,0.195465578281737,0.5675605080171995,0.34908212134176014,0.46537396121883656,0.9838545521835677
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,75-90%,495,0.10083922601070756,0.37210772857931224,0.4588323235210746,0.5252525252525253,1.0
5,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,prob_bucket,90-95%,79,0.1310994783225646,0.44867790641588495,0.6428757913504974,0.9620253164556962,1.0
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,overall,overall,20281,0.03268702889241367,0.11982341533847016,0.07912468766264324,0.06626892165080617,0.9789783857250984
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_domain,crypto,8448,0.016645637711955836,0.08858388690672939,0.07790106619976347,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_domain,macro,11833,0.044139549190943865,0.1421264269324316,0.0799982745905912,0.11358066424406321,0.9919796930117266
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_family,crypto_btc,4638,0.015281733141783488,0.08318415212458573,0.07351806544814839,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_family,crypto_eth,3138,0.022022100571899364,0.1100265003327556,0.09565855753818768,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_family,crypto_microstrategy,336,0.00014659766487540304,0.012181648177343936,0.01210775226354599,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_family,crypto_policy,336,0.001759109133907003,0.03926305715013888,0.03835315890388474,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,broad_family,macro_fed_rates,11833,0.044139549190943865,0.1421264269324316,0.0799982745905912,0.11358066424406321,0.9919796930117266
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,Y_i,0,18937,0.009372869308262087,0.0609363625552229,0.05506929531481001,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,Y_i,1,1344,0.3611842313069066,0.9495437416452801,0.41806588177790954,1.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,active_count_bucket,51-100,20281,0.03268702889241367,0.11982341533847016,0.07912468766264324,0.06626892165080617,0.9789783857250984
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,0-5%,10673,0.0003736887214931224,0.019072781508673167,0.018883344729976433,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,5-10%,2638,0.00031579772163878496,0.017574409100927793,0.017414508056293798,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,10-25%,3279,0.07293924890125193,0.23836776771489968,0.08990570705482857,0.10247026532479414,0.9949031600407746
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,25-50%,1673,0.03750811257862881,0.19723214840174108,0.17441271855153512,0.0,
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,50-75%,1444,0.19988201236981656,0.5769243534198516,0.3468203470420474,0.46537396121883656,0.9411084381939304
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,75-90%,495,0.11241405553075194,0.3975201825779644,0.4465843003506612,0.5252525252525253,1.0
5,xgb_pca_controls_static_dynamic_topology,xgb,pca_controls_static_dynamic,prob_bucket,90-95%,79,0.15076868369460586,0.49094996077936376,0.6175351716295073,0.9620253164556962,1.0
6,market_probability,market,market,overall,overall,20832,0.03533808700397839,0.13509800125215396,0.11740055796356047,0.06451612903225806,0.956992382980491
6,market_probability,market,market,broad_domain,crypto,9072,0.031736782029726227,0.14093013974607269,0.11884415645904534,0.0,
6,market_probability,market,market,broad_domain,macro,11760,0.03811623655554435,0.13059892298541667,0.11628692483847214,0.11428571428571428,0.9761248648484931
6,market_probability,market,market,broad_family,crypto_btc,5040,0.030058510796440875,0.13473543755116962,0.11407813430292396,0.0,
6,market_probability,market,market,broad_family,crypto_eth,3360,0.03926296224385165,0.16254585481493952,0.13461629614123466,0.0,
6,market_probability,market,market,broad_family,crypto_microstrategy,336,0.0021777767857142855,0.04728299061451028,0.04615773809523809,0.0,
6,market_probability,market,market,broad_family,crypto_policy,336,0.011208053631764232,0.11134067111251286,0.10529951034277955,0.0,
6,market_probability,market,market,broad_family,macro_fed_rates,11760,0.03811623655554435,0.13059892298541667,0.11628692483847214,0.11428571428571428,0.9761248648484931
6,market_probability,market,market,Y_i,0,19488,0.02109434709651467,0.09770403605450209,0.08334533679684379,0.0,
6,market_probability,market,market,Y_i,1,1344,0.2418723156622024,0.6773104966181065,0.6112012648809524,1.0,
6,market_probability,market,market,active_count_bucket,51-100,20832,0.03533808700397839,0.13509800125215396,0.11740055796356047,0.06451612903225806,0.956992382980491
6,market_probability,market,market,prob_bucket,0-5%,11613,0.0004251545807559289,0.014808695491888903,0.014590966948141283,0.0,
6,market_probability,market,market,prob_bucket,5-10%,2753,0.005574284334036847,0.07589249045919526,0.07294722000896504,0.0,
6,market_probability,market,market,prob_bucket,10-25%,3476,0.09091417269820365,0.3280563744772658,0.15892817250962202,0.09666283084004602,0.6303125947831361
6,market_probability,market,market,prob_bucket,25-50%,1967,0.14915142018301983,0.48323334331021683,0.37226182003050334,0.09659379766141332,0.9477193969730178
6,market_probability,market,market,prob_bucket,50-75%,406,0.23925130172413794,0.6688087824061212,0.5900665024630543,0.49507389162561577,0.663596650891882
6,market_probability,market,market,prob_bucket,75-90%,281,0.029341725978647693,0.1867054509153208,0.8299466192170819,1.0,
6,market_probability,market,market,prob_bucket,90-95%,188,0.004759840425531914,0.07010972687280476,0.9323936170212765,1.0,
6,market_probability,market,market,prob_bucket,95-100%,148,0.0013871097972972975,0.03669584535845337,0.9640168918918921,1.0,
6,logit_pca_controls,logit,pca_controls,overall,overall,20832,0.023434111681456298,0.08689474263837371,0.05935587858310555,0.06451612903225806,0.9797849500791697
6,logit_pca_controls,logit,pca_controls,broad_domain,crypto,9072,0.001629433407106611,0.01774537090914951,0.016817267836890755,0.0,
6,logit_pca_controls,logit,pca_controls,broad_domain,macro,11760,0.040254863493097495,0.14023854368663238,0.09217137830161412,0.11428571428571428,0.9752992762965401
6,logit_pca_controls,logit,pca_controls,broad_family,crypto_btc,5040,0.0019418313988443703,0.021109333499765345,0.02002251384862496,0.0,
6,logit_pca_controls,logit,pca_controls,broad_family,crypto_eth,3360,0.0014830796106886197,0.01549373778571622,0.014619917419262149,0.0,
6,logit_pca_controls,logit,pca_controls,broad_family,crypto_microstrategy,336,3.3054400427063475e-06,0.0018099791326066663,0.0018083243749075074,0.0,
6,logit_pca_controls,logit,pca_controls,broad_family,crypto_policy,336,3.3129462284044657e-05,0.005737655060787703,0.0057210252991470485,0.0,
6,logit_pca_controls,logit,pca_controls,broad_family,macro_fed_rates,11760,0.040254863493097495,0.14023854368663238,0.09217137830161412,0.11428571428571428,0.9752992762965401
6,logit_pca_controls,logit,pca_controls,Y_i,0,19488,0.0023066366487428016,0.023992739453311766,0.022651863945685007,0.0,
6,logit_pca_controls,logit,pca_controls,Y_i,1,1344,0.32978249965580203,0.998973788821772,0.5915640908257034,1.0,
6,logit_pca_controls,logit,pca_controls,active_count_bucket,51-100,20832,0.023434111681456298,0.08689474263837371,0.05935587858310555,0.06451612903225806,0.9797849500791697
6,logit_pca_controls,logit,pca_controls,prob_bucket,0-5%,11613,0.0002071534348239621,0.011238247992004716,0.01113320827464173,0.0,
6,logit_pca_controls,logit,pca_controls,prob_bucket,5-10%,2753,0.0004658312716805719,0.016166984080946616,0.015928509642228528,0.0,
6,logit_pca_controls,logit,pca_controls,prob_bucket,10-25%,3476,0.08797676028594316,0.3052646890896508,0.03163395175984837,0.09666283084004602,0.8300225583864119
6,logit_pca_controls,logit,pca_controls,prob_bucket,25-50%,1967,0.0675999040328055,0.2221642969687538,0.11460437612554991,0.09659379766141332,0.9331368657998401
6,logit_pca_controls,logit,pca_controls,prob_bucket,50-75%,406,0.11196272899201995,0.30762360757107327,0.3030155819228024,0.49507389162561577,0.9994418153136755
6,logit_pca_controls,logit,pca_controls,prob_bucket,75-90%,281,0.0002837658077383367,0.01639287754055817,0.9837508220038728,1.0,
6,logit_pca_controls,logit,pca_controls,prob_bucket,90-95%,188,0.0007205497082691957,0.026845928115410825,0.9735212126172913,1.0,
6,logit_pca_controls,logit,pca_controls,prob_bucket,95-100%,148,0.000290599487799994,0.017080732263442006,0.9830662738702624,1.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,overall,overall,20832,0.02282665687224439,0.08588456074732734,0.06140849395711174,0.06451612903225806,0.9772385494247986
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_domain,crypto,9072,0.0010488907377320916,0.012029049344853649,0.011441905100797938,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_domain,macro,11760,0.03962664789029673,0.14285881240066417,0.09995414821769667,0.11428571428571428,0.9656953044994878
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_family,crypto_btc,5040,0.001795158989580465,0.016503918212058977,0.015494289029788486,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_family,crypto_eth,3360,0.00013609613371519906,0.006999817687551159,0.006930562442620301,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_family,crypto_microstrategy,336,3.943969866132539e-06,0.0019772497523671546,0.0019752751112508318,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_family,crypto_policy,336,2.7759768041371424e-05,0.0052501325022851165,0.00523620273726323,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,broad_family,macro_fed_rates,11760,0.03962664789029673,0.14285881240066417,0.09995414821769667,0.11428571428571428,0.9656953044994878
6,logit_pca_controls_static_topology,logit,pca_controls_static,Y_i,0,19488,0.002953121164113824,0.025223738835256044,0.023478960907966983,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,Y_i,1,1344,0.3109929246401376,0.9654664784723611,0.6113867231697105,1.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,active_count_bucket,51-100,20832,0.02282665687224439,0.08588456074732734,0.06140849395711174,0.06451612903225806,0.9772385494247986
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,0-5%,11613,0.0003203466784964045,0.012169195348338076,0.012003946849463805,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,5-10%,2753,0.00037799516775440884,0.01427139174744909,0.014078227930125213,0.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,10-25%,3476,0.08825070544555479,0.3057767918998084,0.025978607509210935,0.09666283084004602,0.8487261146496815
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,25-50%,1967,0.06625039699703072,0.22396303911111234,0.13753341278963294,0.09659379766141332,0.9811243076740811
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,50-75%,406,0.08258905339920775,0.2383547999158295,0.32399425066645776,0.49507389162561577,1.0
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,75-90%,281,2.5585133962537535e-05,0.004885830709485708,0.9951270107101565,1.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,90-95%,188,0.0006134187698391688,0.024740809262173247,0.9755712857561303,1.0,
6,logit_pca_controls_static_topology,logit,pca_controls_static,prob_bucket,95-100%,148,0.00024634077722335024,0.015712814294411487,0.9844116871525693,1.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,overall,overall,20832,0.023412836814837922,0.08768653786843456,0.05765839029636661,0.06451612903225806,0.9764829333313786
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_domain,crypto,9072,0.0014949568443749952,0.016054203193311127,0.015203337234109085,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_domain,macro,11760,0.040320915649195044,0.14294576747495832,0.09040943123010813,0.11428571428571428,0.972434021491661
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_family,crypto_btc,5040,0.002216678708018247,0.020725784452552874,0.01945464183532101,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_family,crypto_eth,3360,0.0007101686731614195,0.011868316893247795,0.011478292598231753,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_family,crypto_microstrategy,336,3.9948802503939976e-07,0.0006245497867264304,0.0006243499552363916,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_family,crypto_policy,336,1.1567958211936307e-05,0.0032690007119029565,0.0032632018535762547,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,broad_family,macro_fed_rates,11760,0.040320915649195044,0.14294576747495832,0.09040943123010813,0.11428571428571428,0.972434021491661
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,Y_i,0,19488,0.0021053394084668735,0.02221601204128793,0.021000983164380937,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,Y_i,1,1344,0.3323715492072181,1.0370091623620605,0.5891907937101589,1.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,active_count_bucket,51-100,20832,0.023412836814837922,0.08768653786843456,0.05765839029636661,0.06451612903225806,0.9764829333313786
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,0-5%,11613,0.00020714507021754488,0.01053490066194266,0.010429683641817985,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,5-10%,2753,0.0004382722584347117,0.014643571648754261,0.01441855517292798,0.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,10-25%,3476,0.08922631755844199,0.3181837751004822,0.029343960909382044,0.09666283084004602,0.7984398695784046
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,25-50%,1967,0.06458371771475802,0.21235557402394248,0.10926799153925036,0.09659379766141332,0.9431389390753191
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,50-75%,406,0.11487954599117126,0.3138164197048921,0.29348707454116135,0.49507389162561577,1.0
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,75-90%,281,0.00040236231613938515,0.01868967216755564,0.9815148480063698,1.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,90-95%,188,0.000713780816472673,0.02657748709110811,0.9737862607899492,1.0,
6,logit_pca_controls_dynamic_topology,logit,pca_controls_dynamic,prob_bucket,95-100%,148,0.0003302327295642921,0.017988881974995517,0.9821783720924128,1.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,overall,overall,20832,0.02289971170080797,0.08729276208282548,0.06084497014352872,0.06451612903225806,0.9739499337809835
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_domain,crypto,9072,0.0013066710431058723,0.011830624672666176,0.011068784354647235,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_domain,macro,11760,0.03955720020817816,0.1455064109420912,0.09924374203780875,0.11428571428571428,0.9624252380723796
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_family,crypto_btc,5040,0.002268773609816788,0.017005069447885456,0.015676091567379095,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_family,crypto_eth,3360,0.00012429351621718305,0.006164682503340647,0.0061014598779825825,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_family,crypto_microstrategy,336,2.427704444325004e-07,0.00048788586286696166,0.00048776443649343944,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_family,crypto_policy,336,5.336083990471677e-06,0.0022161135474315138,0.0022134408484697247,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,broad_family,macro_fed_rates,11760,0.03955720020817816,0.1455064109420912,0.09924374203780875,0.11428571428571428,0.9624252380723796
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,Y_i,0,19488,0.0031631649523620547,0.02464957856184642,0.022737051387031505,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,Y_i,1,1344,0.3090796395532737,0.9956189231370218,0.6134097921127384,1.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,active_count_bucket,51-100,20832,0.02289971170080797,0.08729276208282548,0.06084497014352872,0.06451612903225806,0.9739499337809835
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,0-5%,11613,0.0003648404864185915,0.011565335201626085,0.011375004341118414,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,5-10%,2753,0.0003367899638585964,0.012460591088624875,0.012288113446238475,0.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,10-25%,3476,0.0895461900889926,0.3202862587675802,0.02441869693718263,0.09666283084004602,0.8198172581134365
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,25-50%,1967,0.06506755706595735,0.22003656827586468,0.1406297774680467,0.09659379766141332,0.9593667624322483
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,50-75%,406,0.07991876452864027,0.2330444539286937,0.32544474201849,0.49507389162561577,1.0
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,75-90%,281,4.1983269017591245e-05,0.005974166155463747,0.9940469370889028,1.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,90-95%,188,0.0006734449879409265,0.02571413368529891,0.9746289400638433,1.0,
6,logit_pca_controls_static_dynamic_topology,logit,pca_controls_static_dynamic,prob_bucket,95-100%,148,0.0003165808035046996,0.017665968605718375,0.9824943118398773,1.0,
6,xgb_pca_controls,xgb,pca_controls,overall,overall,20832,0.025205834368815676,0.0990353569585492,0.06648648060251496,0.06451612903225806,0.9740139230979749
6,xgb_pca_controls,xgb,pca_controls,broad_domain,crypto,9072,0.00440750584500864,0.04751255358408791,0.045090926411036875,0.0,
6,xgb_pca_controls,xgb,pca_controls,broad_domain,macro,11760,0.04125025923003824,0.13878151956170506,0.08299162240736947,0.11428571428571428,0.9794503991112574
6,xgb_pca_controls,xgb,pca_controls,broad_family,crypto_btc,5040,0.0057490940807614094,0.05536061864453697,0.05218465793434353,0.0,
6,xgb_pca_controls,xgb,pca_controls,broad_family,crypto_eth,3360,0.0032478718830688236,0.04286130097673022,0.04110134630713479,0.0,
6,xgb_pca_controls,xgb,pca_controls,broad_family,crypto_microstrategy,336,0.0001407251729227156,0.011933688182990374,0.01186276413500309,0.0,
6,xgb_pca_controls,xgb,pca_controls,broad_family,crypto_policy,336,0.0001468026002011744,0.01188296915202621,0.011808916876491691,0.0,
6,xgb_pca_controls,xgb,pca_controls,broad_family,macro_fed_rates,11760,0.04125025923003824,0.13878151956170506,0.08299162240736947,0.11428571428571428,0.9794503991112574
6,xgb_pca_controls,xgb,pca_controls,Y_i,0,19488,0.0036636641582762225,0.04052162332500651,0.03848815587885817,0.0,
6,xgb_pca_controls,xgb,pca_controls,Y_i,1,1344,0.3375673024216376,0.9474844946449181,0.4724621890955383,1.0,
6,xgb_pca_controls,xgb,pca_controls,active_count_bucket,51-100,20832,0.025205834368815676,0.0990353569585492,0.06648648060251496,0.06451612903225806,0.9740139230979749
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,0-5%,11613,0.0002983252456920524,0.017219853994317753,0.017068898774687324,0.0,
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,5-10%,2753,0.0002875118107292369,0.016814113926671505,0.016668643764177215,0.0,
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,10-25%,3476,0.0803584331875648,0.26804650091556415,0.07670949873411588,0.09666283084004602,0.8182324840764331
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,25-50%,1967,0.06204082697189666,0.2459496692033371,0.1655220860036788,0.09659379766141332,0.9982229067322217
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,50-75%,406,0.13802860303949793,0.41775804194712496,0.2977401174311274,0.49507389162561577,1.0
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,75-90%,281,0.1673423047045185,0.5260120847796846,0.5910396370175046,1.0,
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,90-95%,188,0.048836159548532265,0.24973017477758575,0.7790109515190125,1.0,
6,xgb_pca_controls,xgb,pca_controls,prob_bucket,95-100%,148,0.048836159548532265,0.24973017477758575,0.7790109515190125,1.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,overall,overall,20832,0.026258946659327605,0.10088240172324095,0.065373995139422,0.06451612903225806,0.9746031135155211
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_domain,crypto,9072,0.0045443395416253475,0.0477701964800545,0.0452638947423605,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_domain,macro,11760,0.04301021500726935,0.14185467433941334,0.08088750116001232,0.11428571428571428,0.9803753154487601
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_family,crypto_btc,5040,0.006031786893661843,0.05614581444034567,0.05279673711352405,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_family,crypto_eth,3360,0.003189855883437345,0.04224358043007583,0.04051641561340408,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_family,crypto_microstrategy,336,0.00017203334623989378,0.013202924589244828,0.013116148300468922,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_family,crypto_policy,336,0.00014977203834340734,0.01196935946628308,0.011893796906363042,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,broad_family,macro_fed_rates,11760,0.04301021500726935,0.14185467433941334,0.08088750116001232,0.11428571428571428,0.9803753154487601
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,Y_i,0,19488,0.003776495188092751,0.04070013460684414,0.038598426513452994,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,Y_i,1,1344,0.352254492992233,0.9735252749109948,0.4536197402159728,1.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,active_count_bucket,51-100,20832,0.026258946659327605,0.10088240172324095,0.065373995139422,0.06451612903225806,0.9746031135155211
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,0-5%,11613,0.00028812602576010085,0.016968776600662726,0.01682302413523854,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,5-10%,2753,0.00026965846792755693,0.016278903190634745,0.01614251558334339,0.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,10-25%,3476,0.0795425124282612,0.26409822317878784,0.07670187671246571,0.09666283084004602,0.8175121322414316
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,25-50%,1967,0.0631482693846433,0.25029056883587264,0.16915230082568627,0.09659379766141332,0.9982229067322217
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,50-75%,406,0.14252324236935282,0.42810186670739825,0.2960197863357114,0.49507389162561577,1.0
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,75-90%,281,0.23573904805936924,0.6646152846102552,0.5145499458092387,1.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,90-95%,188,0.05395378428835329,0.2643295953063348,0.7677204608917236,1.0,
6,xgb_pca_controls_static_topology,xgb,pca_controls_static,prob_bucket,95-100%,148,0.05395378428835329,0.2643295953063348,0.7677204608917236,1.0,
6,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,overall,overall,20832,0.025763904873766667,0.09991385441203951,0.06549394371977989,0.06451612903225806,0.9740139230979749
6,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_domain,crypto,9072,0.004341434433574667,0.046958306681449846,0.044574451322767494,0.0,
6,xgb_pca_controls_dynamic_topology,xgb,pca_controls_dynamic,broad_domain,macro,11760,0.04228981064191477,0.14076527694706584,0.08163183785461801,0.11428571428571428,0.9794503991112573
