fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece
12,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,active_market_count_bucket,51-100,19852,0.0342558004398311,0.1279187910193642,0.1022770481031137,0.0580294176909127,0.063454967961913
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,overall,overall,19852,0.026662128526049,0.1094327719766456,0.0673593232650752,0.0580294176909127,0.02095237587527
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_btc,4813,0.0156107036182198,0.0684400660395258,0.0536866424332731,0.0,0.0536866424332731
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_eth,2955,0.0066490296138523,0.0451752818570075,0.0409894500424951,0.0,0.0409894500424951
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0002723698603352,0.0164466482543774,0.0163088881754939,0.0,0.0163088881754939
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0006491578952293,0.0255968999488523,0.0252665498947682,0.0,0.0252665498947682
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,macro_fed_rates,11412,0.0380480847484954,0.1485662251444435,0.0826963111952109,0.1009463722397476,0.0486794567662577
12,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,active_market_count_bucket,51-100,19852,0.026662128526049,0.1094327719766456,0.0673593232650752,0.0580294176909127,0.02095237587527
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,overall,overall,19852,0.0276495960322039,0.1107039639819799,0.0567131564776577,0.0580294176909127,0.0188920336083648
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_btc,4813,0.0111826411754378,0.0528240808602883,0.0435911085625938,0.0,0.0435911085625938
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_eth,2955,0.0059771523476441,0.0398971912141502,0.0360300219681505,0.0,0.0360300219681505
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001978219945932,0.0137452774533278,0.0136453443849579,0.0,0.0136453443849579
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005015554877854,0.0215236122685527,0.0212684670303735,0.0,0.0212684670303735
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,macro_fed_rates,11412,0.041813902246106,0.1589297445500642,0.069914635588088,0.1009463722397476,0.0453363714315849
12,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,active_market_count_bucket,51-100,19852,0.0276495960322039,0.1107039639819799,0.0567131564776577,0.0580294176909127,0.0188920336083648
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,overall,overall,19852,0.0266529337677268,0.1094088435610959,0.0673852884862498,0.0580294176909127,0.0205141942523353
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_btc,4813,0.015554118434651,0.0683082958349156,0.0537048289051274,0.0,0.0537048289051274
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_eth,2955,0.0066663860738367,0.0452647359503351,0.0410704515381095,0.0,0.0410704515381096
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0002736784793274,0.0164816771807462,0.0163432501933964,0.0,0.0163432501933964
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0006532933662033,0.025657808024668,0.0253253177545943,0.0,0.0253253177545943
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,macro_fed_rates,11412,0.0380513000125001,0.1485541861863975,0.0827100930934993,0.1009463722397476,0.048681906753235
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,active_market_count_bucket,51-100,19852,0.0266529337677268,0.1094088435610959,0.0673852884862498,0.0580294176909127,0.0205141942523353
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,overall,overall,19804,0.0387340033729161,0.1383958705430467,0.0986628514061834,0.0616542112704504,0.0534144167465187
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_btc,4857,0.0242892648239654,0.1119790886565453,0.0950297508750257,0.0,0.0950297508750257
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0042341491284013,0.0453931253222151,0.04303125,0.0,0.04303125
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_microstrategy,359,0.0256164422005571,0.0940689780874761,0.0563551532033426,0.064066852367688,0.0713412256267409
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0016245382519534,0.0394285580086702,0.0385903679884006,0.0,0.0385903679884006
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,macro_fed_rates,11900,0.0528919644701322,0.1716912602728982,0.1141136340843659,0.100672268907563,0.0700701887062147
13,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,active_market_count_bucket,51-100,19804,0.0387340033729161,0.1383958705430467,0.0986628514061834,0.0616542112704504,0.0534144167465187
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,overall,overall,19804,0.0330044975243474,0.1261496557483156,0.0733518117172717,0.0616542112704504,0.0254423462800728
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_btc,4857,0.0122040295115076,0.0649926691777143,0.0549840590013275,0.0,0.0549840590013275
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0007665428507205,0.0241282960523264,0.0237328533103842,0.0,0.0237328533103842
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_microstrategy,359,0.047146163253947,0.1431875475521862,0.0282291795000066,0.064066852367688,0.0735695557258791
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0004423553732725,0.0209633742875574,0.0207389320811913,0.0,0.0207389320811913
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,macro_fed_rates,11900,0.0483587466248993,0.1737311439156771,0.0935024770650079,0.100672268907563,0.048081650782921
13,design_cv,pca_only,pca_only_fixed_2_C0.01,fixed_2,0,none,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,active_market_count_bucket,51-100,19804,0.0330044975243474,0.1261496557483156,0.0733518117172717,0.0616542112704504,0.0254423462800728
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,overall,overall,19804,0.0391934684895041,0.1377933010467839,0.0345384631409467,0.0616542112704504,0.0271157481295036
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_btc,4857,0.0036150566151257,0.0267345374659929,0.0243369046805929,0.0,0.0243369046805929
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0001171752754511,0.0092525737579907,0.009193221895523,0.0,0.009193221895523
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_microstrategy,359,0.0498076229212521,0.1444351113781112,0.0149101582671667,0.064066852367688,0.0586788458269531
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_policy,336,6.908889237301626e-05,0.0081704710060016,0.0081357199668556,0.0,0.0081357199668556
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,macro_fed_rates,11900,0.0622226364068945,0.2119873402299688,0.0450492917129935,0.100672268907563,0.0556229771945694
13,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,active_market_count_bucket,51-100,19804,0.0391934684895041,0.1377933010467839,0.0345384631409467,0.0616542112704504,0.0271157481295036
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,overall,overall,19804,0.0330252638961681,0.1266664638711135,0.0726942355822294,0.0616542112704504,0.025759961575966
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_btc,4857,0.011847518992869,0.0639812205382094,0.0543034179760844,0.0,0.0543034179760844
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0007661324134705,0.0240112934033101,0.0236160111157729,0.0,0.0236160111157729
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_microstrategy,359,0.0503351926256332,0.1571809094050196,0.0262700091300254,0.064066852367688,0.0400999280079754
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0004391659079734,0.0208002228131281,0.0205773927813343,0.0,0.0205773927813343
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,macro_fed_rates,11900,0.0484427805980828,0.174609620077584,0.0927727012574893,0.100672268907563,0.049312823808265
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,active_market_count_bucket,51-100,19804,0.0330252638961681,0.1266664638711135,0.0726942355822294,0.0616542112704504,0.025759961575966
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,overall,overall,16845,0.0483992073297916,0.1566330938232218,0.09897920959312,0.0774710596616206,0.0650486664052304
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_btc,4154,0.0332442551273662,0.1217599469672078,0.0957370777094235,0.0,0.0957370777094235
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_eth,1827,0.000459593421655,0.0175869056983633,0.0173514128152067,0.0,0.0173514128152067
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_microstrategy,522,0.3279202001915709,0.85871174639422,0.1132911877394636,0.5,0.4189980842911877
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_policy,261,0.0014085137557949,0.0375565201267715,0.0368329852947053,0.0,0.0368329852947053
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,macro_fed_rates,10081,0.050075029054621,0.1629315133090577,0.1159766416442675,0.1035611546473564,0.0681874342243687
14,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,active_market_count_bucket,51-100,16845,0.0483992073297916,0.1566330938232218,0.09897920959312,0.0774710596616206,0.0650486664052304
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,overall,overall,16845,0.0464267314117093,0.1685752368922712,0.0741007292528741,0.0774710596616206,0.0363182024013573
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_btc,4154,0.022420272342956,0.0840873643710219,0.0633952746646182,0.0,0.0633952746646183
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_eth,1827,0.0001859088069617,0.0136371987383298,0.0135433713461772,0.0,0.0135433713461772
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_microstrategy,522,0.4379691205879514,1.457244847951594,0.0406602594985148,0.5,0.4593397405014852
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_policy,261,0.0002517175884414,0.0159534828365539,0.0158262665468285,0.0,0.0158262665468285
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,macro_fed_rates,10081,0.0456203992351742,0.1686926021334274,0.092727285272436,0.1035611546473564,0.0510628037488706
14,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,active_market_count_bucket,51-100,16845,0.0464267314117093,0.1685752368922712,0.0741007292528741,0.0774710596616206,0.0363182024013573
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,overall,overall,16845,0.0517114914497972,0.1978716135717351,0.0369716183183446,0.0774710596616206,0.0404994413432759
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_btc,4154,0.0062186228686565,0.0322184201488195,0.0275043535536171,0.0,0.0275043535536171
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_eth,1827,2.9528706170408057e-05,0.00521494023366,0.0052001154327787,0.0,0.0052001154327787
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_microstrategy,522,0.4744863673689351,1.981114001899614,0.0161353149362384,0.5,0.4838646850637616
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_policy,261,3.9889915743470464e-05,0.0060651271404109,0.0060450873768985,0.0,0.0060450873768985
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,macro_fed_rates,10081,0.0592700793665975,0.2136752118178294,0.0485103474668204,0.1035611546473564,0.0550508071805359
14,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,active_market_count_bucket,51-100,16845,0.0517114914497972,0.1978716135717351,0.0369716183183446,0.0774710596616206,0.0404994413432759
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,overall,overall,16845,0.0468395334461221,0.1686240462356905,0.0805012394692799,0.0774710596616206,0.0317917945957181
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_btc,4154,0.025725404624159,0.0946390047874277,0.0699460854314547,0.0,0.0699460854314547
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_eth,1827,0.0002513720339155,0.0158695529291538,0.0157424903803553,0.0,0.0157424903803553
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_microstrategy,522,0.428571959515072,1.3885303159625038,0.0474463628100613,0.5,0.4525536371899387
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_policy,261,0.0003411671882768,0.0185758703737551,0.0184031317328063,0.0,0.0184031317328063
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,macro_fed_rates,10081,0.0454206671840292,0.1675118373823718,0.0999063179529544,0.1035611546473564,0.0420158092738625
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,active_market_count_bucket,51-100,16845,0.0468395334461221,0.1686240462356905,0.0805012394692799,0.0774710596616206,0.0317917945957181
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,overall,overall,120760,0.0464455680158971,0.1531419945852964,0.0956895292053393,0.1019294468367009,0.0223730411822062
