fold,representation,model,window_hours,placebo_type,eval_group_type,eval_group,status,n_obs,brier,log_loss,avg_pred,avg_actual,ece
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,672,0.44189690730698367,1.4212216391798176,0.04118516800709559,0.5,0.4588148319929044
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_policy,ok,267,0.00044021553314579475,0.02118208659214652,0.02095884023896186,0.0,0.02095884023896186
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,12699,0.04235381377542383,0.1440778444346087,0.12021437600813384,0.1058351051263879,0.04247221306727361
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,active_market_count_bucket,26-50,ok,3324,0.04749817754632548,0.17513215636801596,0.11159819445493271,0.10529482551143202,0.029471700691551004
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,active_market_count_bucket,51-100,ok,16492,0.04146989146116791,0.14353149379969907,0.08149534383354302,0.08064516129032258,0.02115013880248288
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,overall,overall,ok,19816,0.04248649951805377,0.14884971731776986,0.08656133863922252,0.08477997577714978,0.018160937479622982
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,4257,0.0014290965480325815,0.02793425970324809,0.027135976824312322,0.0,0.027135976824312326
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_eth,ok,1921,0.0004290664232844332,0.020847990672424488,0.020630378861897804,0.0,0.020630378861897804
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_microstrategy,ok,672,0.4418912159568124,1.42118349620639,0.04119313237797211,0.5,0.4588068676220279
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,crypto_policy,ok,267,0.00043978965214098054,0.021166874342170516,0.0209438432681296,0.0,0.0209438432681296
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,broad_family,macro_fed_rates,ok,12699,0.04236052074065279,0.14410221275930538,0.12023599371835912,0.1058351051263879,0.04184119091763333
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,active_market_count_bucket,26-50,ok,3324,0.04750884552687492,0.17518676611363335,0.11186085241534893,0.10529482551143202,0.02901276681637223
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,active_market_count_bucket,51-100,ok,16492,0.0414742342904694,0.14354142540669476,0.0814621642642623,0.08064516129032258,0.02108581325063798
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,overall,overall,ok,16368,0.04151868620009313,0.14392053421136208,0.08512701941987992,0.08064516129032258,0.026141717244523244
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,3696,0.0006591695059331627,0.02469409708112955,0.024356961575202472,0.0,0.02435696157520247
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,1848,0.0004956938041018415,0.022388637478212417,0.02213697959168362,0.0,0.02213697959168362
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,528,0.4338761191404406,1.3518704869468456,0.04605806165953683,0.5,0.45394193834046315
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_policy,ok,264,0.0005176145779482912,0.0229006057450412,0.022637740085737455,0.0,0.022637740085737455
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,10032,0.04455764373250441,0.1498419399995373,0.12282013214297695,0.10526315789473684,0.052919231223334307
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,active_market_count_bucket,51-100,ok,16368,0.04151868620009313,0.14392053421136208,0.08512701941987992,0.08064516129032258,0.026141717244523244
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,overall,overall,ok,16368,0.041445659009011336,0.14364240683482302,0.08280705945747022,0.08064516129032258,0.017189867684489275
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,3696,0.0005839037093005964,0.0233224511819282,0.023024410397071118,0.0,0.023024410397071118
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,1848,0.0004449207966972679,0.021187919075053685,0.020962220998897198,0.0,0.020962220998897198
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,528,0.4370296979634062,1.3763501645947778,0.04373864142983927,0.5,0.4562613585701607
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_policy,ok,264,0.0004642568286340875,0.02166827412411425,0.02143270304499517,0.0,0.02143270304499517
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,10032,0.04431100284989913,0.14885870711507862,0.11989606336597905,0.10526315789473684,0.0391522241574312
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,active_market_count_bucket,51-100,ok,16368,0.041445659009011336,0.14364240683482302,0.08280705945747022,0.08064516129032258,0.017189867684489275
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,overall,overall,ok,19816,0.04249651040374124,0.14882747878641361,0.08660422272710817,0.08477997577714978,0.022088426788144374
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_btc,ok,4257,0.0013031894394227215,0.027758372203678123,0.027041763216658517,0.0,0.027041763216658517
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_eth,ok,1921,0.00044963132988106304,0.021388031067509538,0.02115994974879349,0.0,0.02115994974879349
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_microstrategy,ok,672,0.44146367865003056,1.4216048231800795,0.04140085845583653,0.5,0.4585991415441635
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_policy,ok,267,0.00046647592339364724,0.021817052520656185,0.021580392457139524,0.0,0.021580392457139524
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,macro_fed_rates,ok,12699,0.04243730134718055,0.14400881386564296,0.12023000916696196,0.1058351051263879,0.04773539355154491
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,active_market_count_bucket,26-50,ok,3324,0.04752454486732508,0.17497350148242583,0.10466316894310006,0.10529482551143202,0.03143253679679679
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,active_market_count_bucket,51-100,ok,16492,0.04148309865519937,0.14355768861896606,0.08296440116380736,0.08064516129032258,0.024524302575414297
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,overall,overall,ok,19816,0.04273655177432307,0.1505882200423225,0.09737426323851842,0.08477997577714978,0.030867036974765578
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_btc,ok,4257,0.0018478321429601812,0.03413139529061956,0.033103281291975976,0.0,0.033103281291975976
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_eth,ok,1921,0.0007109927375727579,0.026746477749377967,0.026384279246087623,0.0,0.026384279246087623
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_microstrategy,ok,672,0.42867508795355264,1.3239456593430046,0.05099479227277706,0.5,0.44900520772722297
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_policy,ok,267,0.0007403850367933753,0.027340108138490887,0.02696288396520352,0.0,0.02696288396520352
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,macro_fed_rates,ok,12699,0.043260739394355124,0.1488611341757984,0.1335928766845255,0.1058351051263879,0.057276241340764054
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,active_market_count_bucket,26-50,ok,3324,0.047581242738220744,0.17540171728484033,0.11550654900765218,0.10529482551143202,0.033533043163631614
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,active_market_count_bucket,51-100,ok,16492,0.04176009332392312,0.14558700340188294,0.09371965992196489,0.08064516129032258,0.031251135401354574
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,overall,overall,ok,19816,0.042481135850793744,0.14880679453024248,0.0866450082307111,0.08477997577714978,0.018880941461530732
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,4257,0.0014200189236116014,0.027915454140489394,0.027122886722489626,0.0,0.027122886722489626
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,1921,0.00043010272628462545,0.020880617877090772,0.020662480913963117,0.0,0.020662480913963117
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,672,0.44181289312032657,1.4205858106193334,0.041232565607043484,0.5,0.45876743439295653
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,267,0.00044131952985019705,0.021209176992714737,0.020985366840430765,0.0,0.020985366840430765
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,12699,0.04235914982541869,0.14406734153871043,0.12036312713222157,0.1058351051263879,0.04298062066499647
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,3324,0.04748894089844638,0.1750734863742541,0.11151004027159613,0.10529482551143202,0.029816939173951375
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,16492,0.04147180138690838,0.14351268322236627,0.08163340463479177,0.08064516129032258,0.02167256722856721
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,overall,overall,ok,19816,0.04248287414131576,0.14881901616527368,0.08662523278566138,0.08477997577714978,0.01851966310995081
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,4257,0.0014205276217612304,0.027907080405934086,0.02711404974877648,0.0,0.02711404974877648
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,1921,0.0004301051966855947,0.020870962151602744,0.020652817862909262,0.0,0.020652817862909262
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,672,0.4418454330775018,1.4209235434423888,0.04120985786407972,0.5,0.4587901421359203
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,267,0.0004409716203256295,0.021193741960761545,0.020970106259403622,0.0,0.020970106259403622
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,12699,0.04235997679856166,0.14407313288077525,0.12033821538149095,0.1058351051263879,0.042422602970963834
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,3324,0.0474921290609396,0.17508544194346323,0.11151371892431171,0.10529482551143202,0.031513712482005005
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,16492,0.04147324745244664,0.14352495848356728,0.08160890196314903,0.08064516129032258,0.020871725258075687
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,overall,overall,ok,10416,0.044563788758855256,0.1513701654623531,0.08130996019600553,0.08064516129032258,0.026007374802775776
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,2352,0.0006624770259877921,0.023373572417116836,0.02303281391900907,0.0,0.02303281391900907
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,1176,0.0003947427995325372,0.019872760304944795,0.019672660612433335,0.0,0.019672660612433335
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,336,0.43780454188867746,1.392325412939514,0.04284129133420083,0.5,0.45715870866579916
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.0004198940020823833,0.02049575795543377,0.02028281344565308,0.0,0.02028281344565308
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,6384,0.049339159139711354,0.16088064049624162,0.11776537149697704,0.10526315789473684,0.05401843584401236
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,10416,0.044563788758855256,0.1513701654623531,0.08130996019600553,0.08064516129032258,0.026007374802775776
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,overall,overall,ok,10416,0.04432197645226444,0.150626637244249,0.0840902321590372,0.08064516129032258,0.027971473875765335
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,2352,0.0006771900292037789,0.024294392268880874,0.02394688595490682,0.0,0.023946885954906818
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,1176,0.00042785262310124334,0.02086414884372369,0.02064720936872788,0.0,0.02064720936872788
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,336,0.4350662846823942,1.3612649851063705,0.044819159284783895,0.5,0.4551808407152161
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.0004544132301983182,0.021511677083147426,0.021281172225557424,0.0,0.021281172225557424
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,6384,0.04907631391249597,0.16075366653097767,0.1216549482661945,0.10526315789473684,0.05650846144205391
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,10416,0.04432197645226444,0.150626637244249,0.0840902321590372,0.08064516129032258,0.027971473875765335
12,market_probability,market_probability,0,none,overall,overall,ok,16151,0.047411580040540705,0.1573836453682636,0.10823189687113811,0.10401832703857346,0.030687427009736153
12,market_probability,market_probability,0,none,broad_family,crypto_btc,ok,3024,0.02314451930098179,0.09747682311423962,0.08076228651396879,0.0,0.0807622865139688
12,market_probability,market_probability,0,none,broad_family,crypto_eth,ok,336,7.777529761904763e-06,0.00273752741152317,0.002733630952380952,0.0,0.002733630952380952
12,market_probability,market_probability,0,none,broad_family,crypto_microstrategy,ok,359,0.7679141288300835,2.21368136100967,0.08825208913649024,0.935933147632312,0.8476810584958219
12,market_probability,market_probability,0,none,broad_family,macro_fed_rates,ok,12432,0.0337895445116316,0.11675530288228939,0.11834195720298503,0.10810810810810811,0.0501999848735127
12,market_probability,market_probability,0,none,active_market_count_bucket,26-50,ok,16151,0.047411580040540705,0.1573836453682636,0.10823189687113811,0.10401832703857346,0.030687427009736153
12,pca_only,pca_only_fixed_5_C0.01,0,none,overall,overall,ok,16151,0.044094289379811795,0.16378667047957232,0.11723827596599105,0.10401832703857346,0.0326626991831837
12,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_btc,ok,3024,0.023465774547718626,0.09841841120516966,0.07759924406983948,0.0,0.07759924406983947
12,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_eth,ok,336,0.0005969379264570619,0.02466212779608739,0.024358661451500313,0.0,0.024358661451500313
