fold,representation,model,window_hours,placebo_type,prob_decile,n_obs,avg_pred,avg_actual
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,9,168,0.9546848843637461,1.0
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,0,16167,0.025767311006266495,0.02288612605925651
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,1,366,0.15312330569545068,0.24043715846994534
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,2,445,0.25044208045211946,0.36629213483146067
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,3,386,0.3633494042753764,0.17357512953367876
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,4,456,0.43894430439925053,0.45394736842105265
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,5,80,0.5332380546280521,0.5125
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,6,77,0.6558124356185752,0.03896103896103896
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,7,169,0.7611541678622854,0.7514792899408284
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,8,182,0.8131291618214911,1.0
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,9,312,0.9578491634807461,1.0
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,0,14319,0.025426584062090994,0.022836790278650744
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,1,340,0.1548910488058957,0.23529411764705882
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,2,284,0.255109705372771,0.4154929577464789
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,3,309,0.35848495622193766,0.1941747572815534
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,4,412,0.4398337344041348,0.4563106796116505
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,5,54,0.5219925566931264,0.35185185185185186
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,6,86,0.6547261942828353,0.09302325581395349
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,7,127,0.7561078134046003,0.6535433070866141
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,8,173,0.8164309948906342,1.0
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,9,264,0.9562231964379594,1.0
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,0,17123,0.02593475924049585,0.023068387548910822
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,1,382,0.1526987484078285,0.24345549738219896
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,2,495,0.24768339921891444,0.3515151515151515
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,3,457,0.35981769993204016,0.1400437636761488
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,4,488,0.43640092637172645,0.4713114754098361
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,5,77,0.5402822361456143,0.6753246753246753
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,6,79,0.6572125578426193,0.012658227848101266
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,7,178,0.7603273321359882,0.7528089887640449
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,8,201,0.8114715353386563,1.0
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,9,336,0.9588827886491144,1.0
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,0,17128,0.02589764334635401,0.023236805231200374
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,1,377,0.15319588688323812,0.2413793103448276
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,2,494,0.24704525049843018,0.34210526315789475
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,3,473,0.360495154917783,0.15644820295983086
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,4,471,0.43653048550740203,0.4734607218683652
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,5,78,0.5390476812144553,0.6794871794871795
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,6,80,0.6562430211417045,0.025
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,7,179,0.7593147476749483,0.7541899441340782
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,8,200,0.8118775291134714,0.995
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,9,336,0.958789173438805,1.0
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,0,17124,0.025942588412219834,0.023008642840457838
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,1,382,0.1525282165079138,0.24607329842931938
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,2,493,0.24762474040025256,0.3407707910750507
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,3,469,0.36013226244350655,0.15565031982942432
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,4,477,0.4361256070463951,0.4779874213836478
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,5,76,0.5408612571726049,0.6710526315789473
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,6,80,0.6555674591083039,0.0125
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,7,186,0.7605273194727042,0.7634408602150538
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,8,193,0.8117814721200607,1.0
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,9,336,0.958622390829231,1.0
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,0,17112,0.025964931077440336,0.022148200093501637
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,1,450,0.15920627182249503,0.25333333333333335
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,2,465,0.2487908428954677,0.3870967741935484
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,3,417,0.36274181854756515,0.07194244604316546
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,4,505,0.4368566462727109,0.5128712871287129
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,5,70,0.5264078724881814,0.6571428571428571
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,6,75,0.6604373594882139,0.05333333333333334
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,7,208,0.763551588961599,0.7403846153846154
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,8,178,0.8151393359344858,1.0
11,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,9,336,0.9593332817217499,1.0
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,0,17118,0.025855373539018203,0.022841453440822525
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,1,395,0.15249601191269307,0.2430379746835443
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,2,492,0.2463240103711365,0.3516260162601626
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,3,466,0.36188256661288254,0.13304721030042918
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,4,480,0.435936468089197,0.5
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,5,70,0.5421692920911907,0.6571428571428571
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,6,86,0.6608256059589407,0.06976744186046512
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,7,185,0.7633850816917304,0.7675675675675676
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,8,188,0.8128625675151481,1.0
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,9,336,0.9588606343472654,1.0
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,0,17102,0.027204629336630672,0.022278096129107708
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,1,401,0.15156862716355152,0.2793017456359102
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,2,393,0.24697169961257387,0.3155216284987277
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,3,500,0.3564906920513613,0.196
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,4,521,0.43876102440844594,0.44337811900191937
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,5,60,0.5255689891579,0.3
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,6,122,0.6447271837096269,0.3770491803278688
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,7,183,0.7624760180487575,0.7431693989071039
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,8,198,0.8217569727154563,1.0
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,9,336,0.9600483745626407,1.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,0,9085,0.024124342407592793,0.02047330764997248
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,1,328,0.14154138960287746,0.4451219512195122
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,2,74,0.24078741572328125,0.05405405405405406
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,3,258,0.3542929081219454,0.22868217054263565
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,4,207,0.4395121178707602,0.5169082125603864
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,5,18,0.5618275555681671,0.1111111111111111
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,6,47,0.6762264887461017,0.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,7,185,0.765500810110238,0.6594594594594595
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,8,46,0.8243962873255811,1.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,9,168,0.9505300673926943,1.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,0,16165,0.025595687408726083,0.02276523352922982
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,1,389,0.15360454576785953,0.2699228791773779
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,2,413,0.24781993311259212,0.34624697336561744
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,3,403,0.3621157477292668,0.14640198511166252
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,4,456,0.43488527858655013,0.48026315789473684
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,5,68,0.5311210955526339,0.6176470588235294
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,6,75,0.6587152260650107,0.013333333333333334
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,7,200,0.7623003163338656,0.76
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,8,159,0.8130697807322265,1.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,9,312,0.9578898476114247,1.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,0,14290,0.0267118450217889,0.02092372288313506
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,1,340,0.15179708458525407,0.3235294117647059
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,2,286,0.25199234825369743,0.40559440559440557
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,3,275,0.35821336084010186,0.05090909090909091
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,4,410,0.4328255803752005,0.5170731707317073
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,5,116,0.5261657970228759,0.35344827586206895
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,6,69,0.6639940182146613,0.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,7,152,0.7602077734053881,0.6447368421052632
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,8,166,0.822945753519047,1.0
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,9,264,0.958285642445383,1.0
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,0,17122,0.025942819170883646,0.023011330452049995
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,1,386,0.15305040772915032,0.24093264248704663
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,2,492,0.24784856070109698,0.34959349593495936
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,3,458,0.36036922382457026,0.13755458515283842
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,4,489,0.43646468792855325,0.48261758691206547
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,5,75,0.5418865105328172,0.6666666666666666
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,6,80,0.6582503025083042,0.0125
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,7,172,0.7595873895031681,0.75
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,8,206,0.8112532364463282,1.0
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,9,336,0.958918264600238,1.0
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,0,17125,0.025922445182417413,0.02318248175182482
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,1,382,0.1530419561302497,0.2356020942408377
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,2,492,0.24781145794790327,0.3475609756097561
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,3,464,0.3604071771759825,0.14439655172413793
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,4,483,0.43642686010242704,0.4803312629399586
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,5,76,0.5418213160980178,0.6710526315789473
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,6,79,0.6568653331872044,0.012658227848101266
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,7,170,0.7580949355737304,0.7411764705882353
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,8,209,0.8110589447712834,1.0
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,9,336,0.95885760918241,1.0
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,0,17127,0.025949716054830485,0.02317977462486133
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,1,380,0.15322374189718663,0.23684210526315788
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,2,493,0.24745926960176534,0.3488843813387424
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,3,470,0.3605778536030463,0.14680851063829786
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,4,475,0.4361181411910901,0.4842105263157895
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,5,76,0.5398173692930697,0.6578947368421053
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,6,83,0.6572130046368737,0.012048192771084338
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,7,172,0.7595839088330081,0.7616279069767442
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,8,204,0.810604842816847,1.0
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,9,336,0.9586192029793368,1.0
12,market_probability,market_probability,0,none,0,12484,0.01829821101936491,0.022108298622236462
12,market_probability,market_probability,0,none,1,626,0.1339185303514377,0.09584664536741214
12,market_probability,market_probability,0,none,2,592,0.2602449324324324,0.0
12,market_probability,market_probability,0,none,3,753,0.36380478087649404,0.22576361221779548
12,market_probability,market_probability,0,none,4,936,0.44630341880341884,0.4967948717948718
12,market_probability,market_probability,0,none,5,83,0.5605421686746987,0.6746987951807228
12,market_probability,market_probability,0,none,6,237,0.6523628691983123,0.9113924050632911
12,market_probability,market_probability,0,none,7,104,0.7166346153846154,0.9711538461538461
