fold,representation,model,class_weight,prob_decile,n_obs,avg_pred,avg_actual
6,tda,tda_24h_balanced,balanced,6,143,0.6477995238720627,0.3986013986013986
6,tda,tda_24h_balanced,balanced,7,181,0.742756287174317,0.5524861878453039
6,tda,tda_24h_balanced,balanced,8,30,0.8394675075521832,0.3
6,tda,tda_24h_balanced,balanced,9,663,0.9653013734702774,1.0
6,tda,tda_24h_standard,standard,0,19618,0.009611332515466323,0.02232643490671832
6,tda,tda_24h_standard,standard,1,413,0.13846673018716824,0.43099273607748184
6,tda,tda_24h_standard,standard,2,126,0.226652229636242,0.4444444444444444
6,tda,tda_24h_standard,standard,3,10,0.3674593814207543,0.7
6,tda,tda_24h_standard,standard,4,58,0.4538383010683078,1.0
6,tda,tda_24h_standard,standard,5,99,0.5641612190225742,1.0
6,tda,tda_24h_standard,standard,6,160,0.6442257619823772,1.0
6,tda,tda_24h_standard,standard,7,210,0.7605779966691494,1.0
6,tda,tda_24h_standard,standard,8,138,0.8244086736528577,1.0
6,tda,tda_72h_balanced,balanced,0,16273,0.040747497053565854,0.009832237448534382
6,tda,tda_72h_balanced,balanced,1,1642,0.13697182425768936,0.1071863580998782
6,tda,tda_72h_balanced,balanced,2,552,0.24412043658138233,0.0
6,tda,tda_72h_balanced,balanced,3,357,0.34821358727441176,0.0
6,tda,tda_72h_balanced,balanced,4,341,0.4487184985510373,0.008797653958944282
6,tda,tda_72h_balanced,balanced,5,375,0.554643855068092,0.264
6,tda,tda_72h_balanced,balanced,6,297,0.6476714347619409,0.25925925925925924
6,tda,tda_72h_balanced,balanced,7,240,0.7419176859268739,0.4791666666666667
6,tda,tda_72h_balanced,balanced,8,93,0.8317566011365002,0.5591397849462365
6,tda,tda_72h_balanced,balanced,9,662,0.9750319281048888,1.0
6,tda,tda_72h_standard,standard,0,19251,0.01049313891990415,0.0182328190743338
6,tda,tda_72h_standard,standard,1,689,0.1409251611224535,0.3047895500725689
6,tda,tda_72h_standard,standard,2,194,0.2364164406142853,0.4793814432989691
6,tda,tda_72h_standard,standard,3,34,0.33527161553124124,0.7647058823529411
6,tda,tda_72h_standard,standard,4,49,0.4550371009431734,1.0
6,tda,tda_72h_standard,standard,5,15,0.5270741720086949,1.0
6,tda,tda_72h_standard,standard,6,142,0.6613675743890097,1.0
6,tda,tda_72h_standard,standard,7,150,0.7449513026837804,1.0
6,tda,tda_72h_standard,standard,8,259,0.841467503333665,1.0
6,tda,tda_72h_standard,standard,9,49,0.9241350725772269,1.0
7,market_probability,market_probability,none,0,14404,0.023237332338807898,0.0
7,market_probability,market_probability,none,1,1899,0.14653236857520968,0.1769352290679305
7,market_probability,market_probability,none,2,985,0.24864314720812183,0.0
7,market_probability,market_probability,none,3,1036,0.3495501930501931,0.0
7,market_probability,market_probability,none,4,340,0.4456117647058824,0.17058823529411765
7,market_probability,market_probability,none,5,217,0.5482258064516129,0.5529953917050692
7,market_probability,market_probability,none,6,345,0.6521739130434783,0.9594202898550724
7,market_probability,market_probability,none,7,118,0.7197457627118643,0.6694915254237288
7,market_probability,market_probability,none,8,83,0.8713253012048192,1.0
7,market_probability,market_probability,none,9,89,0.9827022471908154,1.0
7,tda,tda_168h_balanced,balanced,0,13592,0.05974704316694406,0.0
7,tda,tda_168h_balanced,balanced,1,2425,0.1394320036057402,0.08577319587628866
7,tda,tda_168h_balanced,balanced,2,720,0.24112926240414526,0.17777777777777778
7,tda,tda_168h_balanced,balanced,3,517,0.3514284671271956,0.0
7,tda,tda_168h_balanced,balanced,4,487,0.44564523652486665,0.0
7,tda,tda_168h_balanced,balanced,5,425,0.5481837510440304,0.0
7,tda,tda_168h_balanced,balanced,6,232,0.6479712574617105,0.0
7,tda,tda_168h_balanced,balanced,7,149,0.7494272404584652,0.013422818791946308
7,tda,tda_168h_balanced,balanced,8,329,0.8581366576892114,0.5835866261398176
7,tda,tda_168h_balanced,balanced,9,640,0.957051969205593,0.884375
7,tda,tda_168h_standard,standard,0,17804,0.015282469566957809,0.01887216355875084
7,tda,tda_168h_standard,standard,1,627,0.13287702640004045,0.0
7,tda,tda_168h_standard,standard,2,163,0.2444272600818203,0.15337423312883436
7,tda,tda_168h_standard,standard,3,241,0.34569000756287915,0.6141078838174274
7,tda,tda_168h_standard,standard,4,111,0.4486700852854923,0.6306306306306306
7,tda,tda_168h_standard,standard,5,264,0.553427129957975,0.9848484848484849
7,tda,tda_168h_standard,standard,6,109,0.6318392108202078,0.7614678899082569
7,tda,tda_168h_standard,standard,7,25,0.7260746802453353,0.08
7,tda,tda_168h_standard,standard,8,40,0.8881355669849287,1.0
7,tda,tda_168h_standard,standard,9,132,0.9430562646606033,1.0
7,tda,tda_24h_balanced,balanced,0,15131,0.04553743734154599,0.0023131319807018704
7,tda,tda_24h_balanced,balanced,1,1522,0.1406889265497683,0.19579500657030224
7,tda,tda_24h_balanced,balanced,2,605,0.24213230014371698,0.0049586776859504135
7,tda,tda_24h_balanced,balanced,3,587,0.35515431368313005,0.0
7,tda,tda_24h_balanced,balanced,4,461,0.44718153587943926,0.0
7,tda,tda_24h_balanced,balanced,5,217,0.543719568376461,0.03225806451612903
7,tda,tda_24h_balanced,balanced,6,184,0.6460046501754406,0.32065217391304346
7,tda,tda_24h_balanced,balanced,7,121,0.7509435280801069,0.5371900826446281
7,tda,tda_24h_balanced,balanced,8,288,0.8630107914421026,0.9652777777777778
7,tda,tda_24h_balanced,balanced,9,400,0.9508181831409983,0.8775
7,tda,tda_24h_standard,standard,0,18367,0.012123765270283122,0.01829367888060108
7,tda,tda_24h_standard,standard,1,387,0.13773241672513753,0.21963824289405684
7,tda,tda_24h_standard,standard,2,129,0.2540127993879794,0.7364341085271318
7,tda,tda_24h_standard,standard,3,172,0.35690454817309625,0.9767441860465116
7,tda,tda_24h_standard,standard,4,170,0.445072474768302,0.9352941176470588
7,tda,tda_24h_standard,standard,5,96,0.5443371016031315,0.78125
7,tda,tda_24h_standard,standard,6,31,0.6379678715854522,0.45161290322580644
7,tda,tda_24h_standard,standard,7,76,0.7439360879306379,1.0
7,tda,tda_24h_standard,standard,8,87,0.8660217924035496,1.0
7,tda,tda_24h_standard,standard,9,1,0.9039796203031049,1.0
7,tda,tda_72h_balanced,balanced,0,14434,0.050583218580351315,0.0022862685326312873
7,tda,tda_72h_balanced,balanced,1,1897,0.139028732720988,0.11808118081180811
7,tda,tda_72h_balanced,balanced,2,723,0.24265728624074978,0.10926694329183956
7,tda,tda_72h_balanced,balanced,3,491,0.3457145366971936,0.0
7,tda,tda_72h_balanced,balanced,4,441,0.44630988573811614,0.0
7,tda,tda_72h_balanced,balanced,5,341,0.5511241613078872,0.0
7,tda,tda_72h_balanced,balanced,6,213,0.649700561165365,0.07981220657276995
7,tda,tda_72h_balanced,balanced,7,241,0.7456815346303748,0.4066390041493776
7,tda,tda_72h_balanced,balanced,8,218,0.8546704371992969,0.8348623853211009
7,tda,tda_72h_balanced,balanced,9,517,0.9588192163749407,0.8955512572533849
7,tda,tda_72h_standard,standard,0,18050,0.013147244388408254,0.018614958448753462
7,tda,tda_72h_standard,standard,1,586,0.142357144016706,0.1075085324232082
7,tda,tda_72h_standard,standard,2,204,0.2400184912439945,0.45098039215686275
7,tda,tda_72h_standard,standard,3,146,0.3488319178139832,0.9178082191780822
7,tda,tda_72h_standard,standard,4,77,0.4499295709435207,0.8831168831168831
7,tda,tda_72h_standard,standard,5,149,0.5574343338832257,0.9932885906040269
7,tda,tda_72h_standard,standard,6,97,0.6336131285035739,0.8350515463917526
7,tda,tda_72h_standard,standard,7,63,0.7607567471454125,0.5396825396825397
7,tda,tda_72h_standard,standard,8,86,0.8491018495272541,0.9534883720930233
7,tda,tda_72h_standard,standard,9,58,0.9133003692852815,1.0
8,market_probability,market_probability,none,0,14985,0.022106170877148196,0.0001334668001334668
8,market_probability,market_probability,none,1,1702,0.14396239717978848,0.17156286721504113
8,market_probability,market_probability,none,2,794,0.24936209068010076,0.11964735516372796
8,market_probability,market_probability,none,3,1223,0.353017170891251,0.041700735895339326
8,market_probability,market_probability,none,4,600,0.44728416666666665,0.35833333333333334
8,market_probability,market_probability,none,5,508,0.5505472440944882,0.7539370078740157
8,market_probability,market_probability,none,6,352,0.6359119318181818,0.6619318181818182
8,market_probability,market_probability,none,7,85,0.7180941176470588,0.7294117647058823
8,market_probability,market_probability,none,8,3,0.8318333333333333,0.0
8,tda,tda_168h_balanced,balanced,0,15213,0.04909677832477907,0.0005915992900808519
8,tda,tda_168h_balanced,balanced,1,1514,0.137346981343071,0.1955085865257596
8,tda,tda_168h_balanced,balanced,2,495,0.24223178428779724,0.14343434343434344
8,tda,tda_168h_balanced,balanced,3,393,0.3549523950395906,0.035623409669211195
8,tda,tda_168h_balanced,balanced,4,600,0.44934896491868254,0.05
8,tda,tda_168h_balanced,balanced,5,518,0.5488457765122705,0.04826254826254826
8,tda,tda_168h_balanced,balanced,6,328,0.6493175524982326,0.3048780487804878
8,tda,tda_168h_balanced,balanced,7,352,0.7481548083222325,0.4602272727272727
8,tda,tda_168h_balanced,balanced,8,458,0.8571208753550681,0.8384279475982532
8,tda,tda_168h_balanced,balanced,9,381,0.9305272846507411,0.6351706036745407
8,tda,tda_168h_standard,standard,0,18470,0.012500244782589305,0.022793719545208445
8,tda,tda_168h_standard,standard,1,790,0.1389251675710807,0.26962025316455696
8,tda,tda_168h_standard,standard,2,336,0.2445974448058612,0.6279761904761905
8,tda,tda_168h_standard,standard,3,287,0.35148723176101127,0.89198606271777
8,tda,tda_168h_standard,standard,4,203,0.4411492551112546,0.6945812807881774
8,tda,tda_168h_standard,standard,5,111,0.5511448839208221,0.45045045045045046
8,tda,tda_168h_standard,standard,6,48,0.6245291469845748,0.8541666666666666
8,tda,tda_168h_standard,standard,7,7,0.7506215957455364,0.0
8,tda,tda_24h_balanced,balanced,0,15436,0.048302723442460525,0.0027209121534076184
8,tda,tda_24h_balanced,balanced,1,1450,0.13734289980137557,0.20551724137931035
8,tda,tda_24h_balanced,balanced,2,517,0.2474469931623689,0.07930367504835589
8,tda,tda_24h_balanced,balanced,3,554,0.3549703118598752,0.02888086642599278
8,tda,tda_24h_balanced,balanced,4,598,0.45085983598603635,0.056856187290969896
8,tda,tda_24h_balanced,balanced,5,421,0.5461758951459545,0.16389548693586697
8,tda,tda_24h_balanced,balanced,6,291,0.6493994770328618,0.5189003436426117
8,tda,tda_24h_balanced,balanced,7,316,0.7475152664664104,0.6139240506329114
8,tda,tda_24h_balanced,balanced,8,477,0.8474000058671906,0.7756813417190775
8,tda,tda_24h_balanced,balanced,9,192,0.9272029224825572,0.6145833333333334
8,tda,tda_24h_standard,standard,0,18668,0.012762112537474161,0.023409042211270624
8,tda,tda_24h_standard,standard,1,695,0.13981388344215606,0.39280575539568346
8,tda,tda_24h_standard,standard,2,417,0.25301832103802807,0.7362110311750599
8,tda,tda_24h_standard,standard,3,211,0.3438409825501355,0.6966824644549763
8,tda,tda_24h_standard,standard,4,164,0.4501127001095005,0.7804878048780488
8,tda,tda_24h_standard,standard,5,76,0.5290508623806854,0.5394736842105263
8,tda,tda_24h_standard,standard,6,17,0.6327711075085056,0.0
8,tda,tda_24h_standard,standard,7,4,0.7210059690838189,0.0
8,tda,tda_72h_balanced,balanced,0,15236,0.05036774328942575,0.003019165135206091
8,tda,tda_72h_balanced,balanced,1,1540,0.1358021932993975,0.16428571428571428
8,tda,tda_72h_balanced,balanced,2,555,0.24579181919040277,0.14234234234234233
8,tda,tda_72h_balanced,balanced,3,479,0.3549759792242154,0.008350730688935281
8,tda,tda_72h_balanced,balanced,4,601,0.45031658481338155,0.03993344425956739
8,tda,tda_72h_balanced,balanced,5,361,0.5487838263093815,0.11357340720221606
8,tda,tda_72h_balanced,balanced,6,297,0.6504877402288718,0.3400673400673401
8,tda,tda_72h_balanced,balanced,7,419,0.7489048485364294,0.6085918854415274
8,tda,tda_72h_balanced,balanced,8,473,0.854536232765584,0.7632135306553911
8,tda,tda_72h_balanced,balanced,9,291,0.9288968243553645,0.5807560137457045
8,tda,tda_72h_standard,standard,0,18510,0.012802531022030947,0.022204213938411668
8,tda,tda_72h_standard,standard,1,722,0.1451703487229088,0.3448753462603878
8,tda,tda_72h_standard,standard,2,406,0.2440841148153591,0.6182266009852216
8,tda,tda_72h_standard,standard,3,278,0.34856876925344427,0.7697841726618705
8,tda,tda_72h_standard,standard,4,195,0.45126358321308674,0.7487179487179487
8,tda,tda_72h_standard,standard,5,108,0.5397926789198756,0.46296296296296297
8,tda,tda_72h_standard,standard,6,26,0.6281237881471395,0.46153846153846156
8,tda,tda_72h_standard,standard,7,6,0.7615310507942127,0.0
8,tda,tda_72h_standard,standard,8,1,0.8073838122258965,0.0
9,market_probability,market_probability,none,0,16802,0.01495759322916247,0.002975836209975003
9,market_probability,market_probability,none,1,1357,0.14567907148120854,0.4067796610169492
9,market_probability,market_probability,none,2,673,0.25808543833580977,0.08766716196136701
9,market_probability,market_probability,none,3,816,0.35661151960784315,0.012254901960784314
9,market_probability,market_probability,none,4,633,0.44960584518167457,0.31437598736176936
9,market_probability,market_probability,none,5,444,0.559543918918919,0.4369369369369369
9,market_probability,market_probability,none,6,336,0.666327380952381,0.9136904761904762
9,market_probability,market_probability,none,7,125,0.74084,0.088
9,market_probability,market_probability,none,8,215,0.8539302325581395,0.8604651162790697
9,market_probability,market_probability,none,9,113,0.927566371681416,1.0
9,tda,tda_168h_balanced,balanced,0,17458,0.03738637058763612,0.021193722075839156
9,tda,tda_168h_balanced,balanced,1,962,0.13902207840388503,0.2702702702702703
9,tda,tda_168h_balanced,balanced,2,370,0.25185428189487996,0.021621621621621623
9,tda,tda_168h_balanced,balanced,3,427,0.3497198757914414,0.01873536299765808
9,tda,tda_168h_balanced,balanced,4,420,0.4511117644965035,0.09047619047619047
9,tda,tda_168h_balanced,balanced,5,259,0.5486190342596975,0.13127413127413126
9,tda,tda_168h_balanced,balanced,6,259,0.6503685695130768,0.3088803088803089
9,tda,tda_168h_balanced,balanced,7,302,0.7488117698011743,0.38741721854304634
9,tda,tda_168h_balanced,balanced,8,368,0.8517588272780294,0.657608695652174
9,tda,tda_168h_balanced,balanced,9,689,0.9619471083701544,0.7590711175616836
9,tda,tda_168h_standard,standard,0,19742,0.009696973424613764,0.03474825245669132
9,tda,tda_168h_standard,standard,1,547,0.1451312100386456,0.25594149908592323
9,tda,tda_168h_standard,standard,2,298,0.24112363551624016,0.6409395973154363
9,tda,tda_168h_standard,standard,3,229,0.3455612240174099,0.5764192139737991
9,tda,tda_168h_standard,standard,4,131,0.44220155515825077,0.7557251908396947
9,tda,tda_168h_standard,standard,5,152,0.550112740159413,0.6447368421052632
9,tda,tda_168h_standard,standard,6,99,0.6478342152999786,0.7373737373737373
9,tda,tda_168h_standard,standard,7,62,0.7377005096981724,0.5161290322580645
9,tda,tda_168h_standard,standard,8,233,0.8487138662012206,0.8927038626609443
9,tda,tda_168h_standard,standard,9,21,0.9092948021697372,1.0
9,tda,tda_24h_balanced,balanced,0,16848,0.04969002898362168,0.006054131054131054
9,tda,tda_24h_balanced,balanced,1,1312,0.13871819702328395,0.3635670731707317
9,tda,tda_24h_balanced,balanced,2,469,0.24964808090285245,0.17697228144989338
9,tda,tda_24h_balanced,balanced,3,360,0.349992991774707,0.022222222222222223
9,tda,tda_24h_balanced,balanced,4,421,0.4541544169629189,0.007125890736342043
9,tda,tda_24h_balanced,balanced,5,380,0.5452735989826661,0.06578947368421052
9,tda,tda_24h_balanced,balanced,6,320,0.6516439396391036,0.253125
9,tda,tda_24h_balanced,balanced,7,313,0.744856047405652,0.36741214057507987
9,tda,tda_24h_balanced,balanced,8,381,0.8539482737337003,0.6194225721784777
9,tda,tda_24h_balanced,balanced,9,710,0.9560243029102199,0.7746478873239436
9,tda,tda_24h_standard,standard,0,19511,0.011393986426908064,0.03449336271846651
9,tda,tda_24h_standard,standard,1,724,0.14180884685020897,0.20994475138121546
9,tda,tda_24h_standard,standard,2,275,0.24285315826296267,0.32
9,tda,tda_24h_standard,standard,3,258,0.34117550042752365,0.7209302325581395
9,tda,tda_24h_standard,standard,4,196,0.44887327547941125,0.8520408163265306
9,tda,tda_24h_standard,standard,5,150,0.5427919118389968,0.6333333333333333
9,tda,tda_24h_standard,standard,6,64,0.6475912759098177,0.328125
9,tda,tda_24h_standard,standard,7,153,0.750247172813043,0.7712418300653595
9,tda,tda_24h_standard,standard,8,182,0.8462107252970267,0.9835164835164835
9,tda,tda_24h_standard,standard,9,1,0.9026899475499942,1.0
9,tda,tda_72h_balanced,balanced,0,17331,0.04046759152054318,0.013617217702383014
9,tda,tda_72h_balanced,balanced,1,979,0.14254963409820468,0.39427987742594484
9,tda,tda_72h_balanced,balanced,2,483,0.2474285928821619,0.07453416149068323
9,tda,tda_72h_balanced,balanced,3,361,0.35353993354467367,0.038781163434903045
9,tda,tda_72h_balanced,balanced,4,406,0.4523678027680623,0.04187192118226601
9,tda,tda_72h_balanced,balanced,5,433,0.5460028050753947,0.07621247113163972
9,tda,tda_72h_balanced,balanced,6,244,0.6516086600962003,0.5245901639344263
9,tda,tda_72h_balanced,balanced,7,205,0.7501138254838864,0.37073170731707317
9,tda,tda_72h_balanced,balanced,8,385,0.8591323567624986,0.5766233766233766
9,tda,tda_72h_balanced,balanced,9,687,0.954765450346489,0.7743813682678311
9,tda,tda_72h_standard,standard,0,19738,0.010472401262162085,0.03490728543925423
9,tda,tda_72h_standard,standard,1,562,0.13802953120270803,0.3416370106761566
9,tda,tda_72h_standard,standard,2,255,0.2482909197700157,0.23137254901960785
9,tda,tda_72h_standard,standard,3,259,0.35920207497139134,0.7606177606177607
9,tda,tda_72h_standard,standard,4,212,0.44922658841239715,0.8160377358490566
9,tda,tda_72h_standard,standard,5,123,0.543741828850075,0.5284552845528455
9,tda,tda_72h_standard,standard,6,53,0.658413185188801,0.22641509433962265
9,tda,tda_72h_standard,standard,7,116,0.7684400738194259,0.8362068965517241
9,tda,tda_72h_standard,standard,8,196,0.8290217058305449,1.0
10,market_probability,market_probability,none,0,16673,0.011476373353503117,0.0012595213818748876
10,market_probability,market_probability,none,1,1021,0.14520274240940256,0.465230166503428
10,market_probability,market_probability,none,2,735,0.24279319727891158,0.10748299319727891
10,market_probability,market_probability,none,3,796,0.3547613065326633,0.11055276381909548
10,market_probability,market_probability,none,4,678,0.4355862831858407,0.45132743362831856
10,market_probability,market_probability,none,5,307,0.5518403908794788,0.4234527687296417
10,market_probability,market_probability,none,6,214,0.6375700934579439,0.9719626168224299
10,market_probability,market_probability,none,7,392,0.7562627551020408,0.6785714285714286
10,market_probability,market_probability,none,8,21,0.8116666666666665,0.9047619047619048
10,market_probability,market_probability,none,9,89,0.9470195409213308,1.0
10,tda,tda_168h_balanced,balanced,0,11169,0.07281074457815237,0.0011639358939923002
10,tda,tda_168h_balanced,balanced,1,5748,0.1224017409434098,0.02940153096729297
10,tda,tda_168h_balanced,balanced,2,585,0.2406054773478817,0.3076923076923077
10,tda,tda_168h_balanced,balanced,3,490,0.3514869659203639,0.29183673469387755
10,tda,tda_168h_balanced,balanced,4,394,0.44081596712780086,0.14974619289340102
10,tda,tda_168h_balanced,balanced,5,258,0.5538165617479726,0.023255813953488372
10,tda,tda_168h_balanced,balanced,6,415,0.6500394334487402,0.12530120481927712
10,tda,tda_168h_balanced,balanced,7,468,0.7583791347802815,0.3418803418803419
10,tda,tda_168h_balanced,balanced,8,473,0.8467498549367257,0.4630021141649049
10,tda,tda_168h_balanced,balanced,9,926,0.9655666839350634,0.734341252699784
10,tda,tda_168h_standard,standard,0,18527,0.014687171685015451,0.03060398337561397
10,tda,tda_168h_standard,standard,1,759,0.1442785138848684,0.12384716732542819
10,tda,tda_168h_standard,standard,2,507,0.24301779497640807,0.5226824457593688
10,tda,tda_168h_standard,standard,3,214,0.3400859015794915,0.3691588785046729
10,tda,tda_168h_standard,standard,4,143,0.4518535922918541,0.26573426573426573
10,tda,tda_168h_standard,standard,5,218,0.5664609218787563,0.9311926605504587
10,tda,tda_168h_standard,standard,6,130,0.6315834725757193,0.7538461538461538
10,tda,tda_168h_standard,standard,7,163,0.7508116908487485,0.44171779141104295
10,tda,tda_168h_standard,standard,8,197,0.8391455675273632,1.0
10,tda,tda_168h_standard,standard,9,68,0.9156967665733206,1.0
10,tda,tda_24h_balanced,balanced,0,15431,0.06423413271337353,0.0009072645972393234
10,tda,tda_24h_balanced,balanced,1,1754,0.1341112596314148,0.19213226909920184
10,tda,tda_24h_balanced,balanced,2,777,0.24925654461240637,0.21364221364221364
10,tda,tda_24h_balanced,balanced,3,378,0.34535597654324585,0.13756613756613756
10,tda,tda_24h_balanced,balanced,4,311,0.4473847204851269,0.04180064308681672
10,tda,tda_24h_balanced,balanced,5,389,0.562183375909698,0.07969151670951156
10,tda,tda_24h_balanced,balanced,6,547,0.6439162641540248,0.35648994515539306
10,tda,tda_24h_balanced,balanced,7,275,0.7395457131725184,0.48727272727272725
10,tda,tda_24h_balanced,balanced,8,330,0.8515769763206957,0.4484848484848485
10,tda,tda_24h_balanced,balanced,9,734,0.9573536362940663,0.8051771117166212
10,tda,tda_24h_standard,standard,0,18761,0.012673296841047468,0.031235008794840362
10,tda,tda_24h_standard,standard,1,997,0.1390476692578014,0.3139418254764293
10,tda,tda_24h_standard,standard,2,255,0.25111389839940557,0.25098039215686274
10,tda,tda_24h_standard,standard,3,164,0.3565549199135969,0.6890243902439024
10,tda,tda_24h_standard,standard,4,178,0.44152934183366005,0.9662921348314607
10,tda,tda_24h_standard,standard,5,100,0.553970415902421,0.84
10,tda,tda_24h_standard,standard,6,224,0.6596711625013728,0.5714285714285714
10,tda,tda_24h_standard,standard,7,133,0.737672831368456,0.8045112781954887
10,tda,tda_24h_standard,standard,8,84,0.8568880955609999,1.0
10,tda,tda_24h_standard,standard,9,30,0.9182207175976929,1.0
10,tda,tda_72h_balanced,balanced,0,14340,0.0683695866918446,0.0008368200836820083
10,tda,tda_72h_balanced,balanced,1,2834,0.1258917362595859,0.07374735356386733
10,tda,tda_72h_balanced,balanced,2,643,0.24550827431364863,0.41835147744945567
10,tda,tda_72h_balanced,balanced,3,433,0.34888034694095543,0.15242494226327943
10,tda,tda_72h_balanced,balanced,4,296,0.45141145877439603,0.06756756756756757
10,tda,tda_72h_balanced,balanced,5,282,0.5492598030777863,0.014184397163120567
10,tda,tda_72h_balanced,balanced,6,523,0.6567216628764966,0.19120458891013384
10,tda,tda_72h_balanced,balanced,7,440,0.7429742777561716,0.5545454545454546
10,tda,tda_72h_balanced,balanced,8,310,0.8465038550993311,0.27741935483870966
10,tda,tda_72h_balanced,balanced,9,825,0.9596083893743493,0.8133333333333334
10,tda,tda_72h_standard,standard,0,18693,0.01336147372218856,0.030867169528700583
10,tda,tda_72h_standard,standard,1,929,0.1492123283095153,0.26264800861141013
10,tda,tda_72h_standard,standard,2,333,0.24670216133943876,0.45045045045045046
10,tda,tda_72h_standard,standard,3,144,0.33677996677793726,0.2847222222222222
10,tda,tda_72h_standard,standard,4,173,0.4466786808223883,0.8670520231213873
10,tda,tda_72h_standard,standard,5,178,0.5450444216198933,0.8539325842696629
10,tda,tda_72h_standard,standard,6,106,0.6571648525590822,0.5660377358490566
10,tda,tda_72h_standard,standard,7,222,0.7450937986479397,0.7252252252252253
10,tda,tda_72h_standard,standard,8,131,0.8589738035601481,0.9847328244274809
10,tda,tda_72h_standard,standard,9,17,0.9152014886644319,1.0
11,market_probability,market_probability,none,0,15906,0.011375619699137427,0.004463724380736829
11,market_probability,market_probability,none,1,1177,0.13211983182478765,0.2421410365335599
11,market_probability,market_probability,none,2,486,0.26118621399176956,0.2654320987654321
11,market_probability,market_probability,none,3,699,0.35183834048640916,0.2675250357653791
11,market_probability,market_probability,none,4,750,0.43435999999999997,0.448
11,market_probability,market_probability,none,5,112,0.5634821428571428,0.15178571428571427
11,market_probability,market_probability,none,6,350,0.6336571428571428,0.9114285714285715
11,market_probability,market_probability,none,7,25,0.7894,1.0
11,market_probability,market_probability,none,8,311,0.8629742765273312,1.0
11,tda,tda_168h_balanced,balanced,0,3543,0.09433158413683938,0.0
11,tda,tda_168h_balanced,balanced,1,9627,0.12051267723257335,0.0
11,tda,tda_168h_balanced,balanced,2,938,0.24366987526865103,0.14818763326226012
11,tda,tda_168h_balanced,balanced,3,245,0.33753391659959614,0.6081632653061224
11,tda,tda_168h_balanced,balanced,4,177,0.4466400681829169,0.5988700564971752
11,tda,tda_168h_balanced,balanced,5,228,0.5519743069687422,0.07894736842105263
11,tda,tda_168h_balanced,balanced,6,243,0.6661082134724312,0.4156378600823045
11,tda,tda_168h_balanced,balanced,7,1893,0.7496834922022927,0.01531959852086635
11,tda,tda_168h_balanced,balanced,8,1517,0.8385813768233882,0.2069874752801582
11,tda,tda_168h_balanced,balanced,9,1405,0.9749397455443374,0.5864768683274021
11,tda,tda_168h_standard,standard,0,14674,0.016993474083842008,0.027599836445413656
11,tda,tda_168h_standard,standard,1,1821,0.1661317844511416,0.07084019769357495
11,tda,tda_168h_standard,standard,2,1500,0.2447370650690422,0.14533333333333334
11,tda,tda_168h_standard,standard,3,471,0.3301227229704736,0.2356687898089172
11,tda,tda_168h_standard,standard,4,104,0.4427731954776256,0.057692307692307696
11,tda,tda_168h_standard,standard,5,83,0.5397259448862202,0.04819277108433735
11,tda,tda_168h_standard,standard,6,364,0.6455714986932088,0.6978021978021978
11,tda,tda_168h_standard,standard,7,210,0.7542335537979195,0.37142857142857144
11,tda,tda_168h_standard,standard,8,257,0.8650054899853874,0.5875486381322957
11,tda,tda_168h_standard,standard,9,332,0.9424796870078802,0.9759036144578314
11,tda,tda_24h_balanced,balanced,0,12963,0.0761856432308519,0.0004628558204119417
11,tda,tda_24h_balanced,balanced,1,3124,0.13743414501105267,0.04385403329065301
11,tda,tda_24h_balanced,balanced,2,870,0.2370937892681956,0.25517241379310346
11,tda,tda_24h_balanced,balanced,3,293,0.3501897769536876,0.32764505119453924
11,tda,tda_24h_balanced,balanced,4,330,0.449644607780868,0.19393939393939394
11,tda,tda_24h_balanced,balanced,5,295,0.54824904470816,0.3016949152542373
11,tda,tda_24h_balanced,balanced,6,401,0.6597133553874098,0.16708229426433915
11,tda,tda_24h_balanced,balanced,7,587,0.7428402313047591,0.444633730834753
11,tda,tda_24h_balanced,balanced,8,200,0.849742911122108,0.29
11,tda,tda_24h_balanced,balanced,9,753,0.9585067165082797,0.9030544488711819
11,tda,tda_24h_standard,standard,0,17676,0.01542489743567198,0.03173794976238968
11,tda,tda_24h_standard,standard,1,923,0.15381087424062886,0.28277356446370533
11,tda,tda_24h_standard,standard,2,326,0.2380295638797142,0.44171779141104295
11,tda,tda_24h_standard,standard,3,113,0.3536269888636491,0.18584070796460178
11,tda,tda_24h_standard,standard,4,218,0.45994672737516284,0.6834862385321101
11,tda,tda_24h_standard,standard,5,177,0.5404055993900148,0.9209039548022598
11,tda,tda_24h_standard,standard,6,23,0.6332404633188414,0.9130434782608695
11,tda,tda_24h_standard,standard,7,69,0.762479306153592,1.0
11,tda,tda_24h_standard,standard,8,258,0.8529198651930142,1.0
11,tda,tda_24h_standard,standard,9,33,0.9472564890960147,1.0
11,tda,tda_72h_balanced,balanced,0,8949,0.08123183369861656,0.0
11,tda,tda_72h_balanced,balanced,1,4712,0.12480059926067844,0.010611205432937181
11,tda,tda_72h_balanced,balanced,2,923,0.2571419312667371,0.20910075839653305
11,tda,tda_72h_balanced,balanced,3,1193,0.344367349117909,0.10896898575020955
11,tda,tda_72h_balanced,balanced,4,839,0.4460788978337365,0.08462455303933254
11,tda,tda_72h_balanced,balanced,5,468,0.5468442278593965,0.17307692307692307
11,tda,tda_72h_balanced,balanced,6,390,0.6529295527662539,0.14358974358974358
